"review_item_id","accession_norm","review_group","review_dimension","system_observation_code","technical_classification","v0_3_value","sec_value","subject_company_cik","accession_submitter_cik","filing_header_subject_cik","archive_path_cik_candidate","sec_history_cik","sec_form","sec_report_date","sec_filing_date","sec_acceptance_datetime","source_comparison_status","source_cik_role_status","source_date_logic_status","review_scope","review_status","approval_status","application_status","promotion_status","baseline_sha256","reviewer_role","review_execution_status","checked_value","source_value_confirmation_status","role_interpretation_status","date_semantics_status","missing_cause_status","evidence_source","evidence_path_or_url","evidence_record_locator","reviewer_observation","reviewer_judgment","reviewer_review_status","reviewer_confirmed_scope","unresolved_issue","approval_recommendation","reviewer_note","reviewed_at","reviewer","result_lock_status"
"DATE_000105091521000009","000105091521000009","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-K","2020-12-31","2021-03-01","2021-02-26T23:54:46.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2021-02-26;filing_date=2021-03-01;gap_days=3","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000105091521000009; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2021-02-26T23:54:46.000Z converts to US Eastern time 2021-02-26T18:54:46-05:00. The Eastern calendar date is 2021-02-26 and the SEC filing_date is 2021-03-01, producing an observed calendar gap of 3 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: FRIDAY_TO_MONDAY_CALENDAR_GAP_OBSERVED.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000105091521000103","000105091521000103","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2021-06-30","2021-08-06","2021-08-05T22:10:00.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2021-08-05;filing_date=2021-08-06;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000105091521000103; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2021-08-05T22:10:00.000Z converts to US Eastern time 2021-08-05T18:10:00-04:00. The Eastern calendar date is 2021-08-05 and the SEC filing_date is 2021-08-06, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000105091522000122","000105091522000122","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2022-09-30","2022-11-04","2022-11-03T22:25:41.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2022-11-03;filing_date=2022-11-04;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000105091522000122; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2022-11-03T22:25:41.000Z converts to US Eastern time 2022-11-03T18:25:41-04:00. The Eastern calendar date is 2022-11-03 and the SEC filing_date is 2022-11-04, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000165204421000020","000165204421000020","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2021-03-31","2021-04-28","2021-04-27T23:17:57.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2021-04-27;filing_date=2021-04-28;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000165204421000020; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2021-04-27T23:17:57.000Z converts to US Eastern time 2021-04-27T19:17:57-04:00. The Eastern calendar date is 2021-04-27 and the SEC filing_date is 2021-04-28, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000165204421000057","000165204421000057","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2021-09-30","2021-10-27","2021-10-26T23:47:06.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2021-10-26;filing_date=2021-10-27;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000165204421000057; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2021-10-26T23:47:06.000Z converts to US Eastern time 2021-10-26T19:47:06-04:00. The Eastern calendar date is 2021-10-26 and the SEC filing_date is 2021-10-27, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000165204422000071","000165204422000071","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2022-06-30","2022-07-27","2022-07-26T23:29:36.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2022-07-26;filing_date=2022-07-27;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000165204422000071; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2022-07-26T23:29:36.000Z converts to US Eastern time 2022-07-26T19:29:36-04:00. The Eastern calendar date is 2022-07-26 and the SEC filing_date is 2022-07-27, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000165204423000070","000165204423000070","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2023-06-30","2023-07-26","2023-07-25T23:13:26.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2023-07-25;filing_date=2023-07-26;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000165204423000070; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2023-07-25T23:13:26.000Z converts to US Eastern time 2023-07-25T19:13:26-04:00. The Eastern calendar date is 2023-07-25 and the SEC filing_date is 2023-07-26, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000165204423000094","000165204423000094","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2023-09-30","2023-10-25","2023-10-24T22:39:13.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2023-10-24;filing_date=2023-10-25;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000165204423000094; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2023-10-24T22:39:13.000Z converts to US Eastern time 2023-10-24T18:39:13-04:00. The Eastern calendar date is 2023-10-24 and the SEC filing_date is 2023-10-25, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000165204424000079","000165204424000079","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2024-06-30","2024-07-24","2024-07-23T23:12:07.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2024-07-23;filing_date=2024-07-24;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000165204424000079; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2024-07-23T23:12:07.000Z converts to US Eastern time 2024-07-23T19:12:07-04:00. The Eastern calendar date is 2024-07-23 and the SEC filing_date is 2024-07-24, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
"DATE_000165204424000118","000165204424000118","DATE_SEMANTICS_REVIEW","FILING_DATE_VS_ACCEPTANCE_DATETIME","FILING_DATE_ONE_CALENDAR_DAY_AFTER_ACCEPTANCE_DATE_PART","DATE_FIELD_SEMANTICS_REVIEW_NOT_DATA_ERROR|PIT_RULE_APPROVAL_PENDING","","","","","","","","10-Q","2024-09-30","2024-10-30","2024-10-29T23:33:10.000Z","","","REVIEW_FILING_DATE_AFTER_ACCEPTANCE_DATE","SOURCE_DATE_SEMANTICS_ONLY","HUMAN_REVIEW_PENDING","PIT_RULE_APPROVAL_PENDING","NOT_APPLIED","NOT_PROMOTED","F7FEE6527F051DE7FB9FB5015DE6E756AF1BD8FCE049B0241023FE7C3976914D","USER","REVIEW_EVIDENCE_CREATED","acceptance_et_date=2024-10-29;filing_date=2024-10-30;gap_days=1","SOURCE_VALUE_CONFIRMED","NOT_APPLICABLE","DATE_FIELD_SEMANTICS_CONFIRMED","NOT_APPLICABLE","DATE_LOGIC_CHECK_LEDGER|SEC_DATE_SEMANTICS_SOURCE_VERIFICATION|SEC_PDS_SUPPORTING_EVIDENCE_FREEZE|SEC_EDGAR_PDS_TECHNICAL_SPECIFICATION","[LOCAL_PATH_REMOVED_USE_ACCESSION_AND_LOCATOR]","DATE_LOGIC_CHECK_LEDGER accession_norm=000165204424000118; fields=sec_acceptance_datetime|sec_filing_date|sec_report_date|date_logic_status","SEC acceptance_datetime 2024-10-29T23:33:10.000Z converts to US Eastern time 2024-10-29T19:33:10-04:00. The Eastern calendar date is 2024-10-29 and the SEC filing_date is 2024-10-30, producing an observed calendar gap of 1 day(s). The 190-row date ledger and the USER REVIEW baseline values match. Weekend observation: NOT_APPLICABLE.","DATE_FIELD_SEMANTICS_CONFIRMED. acceptance_datetime and filing_date are separate SEC date fields and the observed difference is not classified as a data error. This review does not determine data_available_date and does not approve a PIT operating rule.","DATE_FIELD_SEMANTICS_CONFIRMED","ACCEPTANCE_DATETIME_UTC_TO_US_EASTERN_DATE_AND_FILING_DATE_RELATION_ONLY","DATA_AVAILABLE_DATE_FORMULA_AND_PIT_OPERATING_RULE_APPROVAL_PENDING","HANDOFF_TO_REVIEW_OWNER","Observed relation recorded from the 190-row date ledger and verified supporting evidence chain. data_available_date remains NOT_DETERMINED; methodology decision remains TEST_PENDING; implementation remains NOT_IMPLEMENTED; approval remains APPROVAL_PENDING; promotion remains NOT_PROMOTED.","2026-07-29T18:12:48+09:00","김근형","UNLOCKED_WORKING"
